"","review_scores_rating","high_booking_rate"
"69480",100,0
"69481",91,1
"69482",92,1
"69483",93,0
"69484",98,0
"69485",99,0
"69486",100,0
"69487",93,0
"69488",100,0
"69489",93,0
"69490",87,1
"69491",94,0
"69492",88,0
"69493",92,1
"69494",100,0
"69495",88,1
"69496",84,1
"69497",98,0
"69498",98,0
"69499",97,1
"69500",100,0
"69501",94,0
"69502",99,1
"69503",99,0
"69504",97,0
"69505",96,1
"69506",96,0
"69507",100,0
"69508",92,1
"69509",93,0
"69510",90,0
"69511",57,0
"69512",96,0
"69513",97,1
"69514",97,0
"69515",100,0
"69516",90,0
"69517",100,0
"69518",90,1
"69519",100,0
"69520",100,0
"69521",90,1
"69522",100,0
"69523",80,0
"69524",97,0
"69525",92,0
"69526",100,0
"69527",96,0
"69528",83,0
"69529",100,0
"69530",100,0
"69531",97,0
"69532",89,0
"69533",92,0
"69534",95,0
"69535",100,0
"69536",100,0
"69537",100,0
"69538",100,1
"69539",100,0
"69540",100,0
"69541",79,0
"69542",100,0
"69543",100,0
"69544",90,0
"69545",100,0
"69546",100,0
"69547",99,1
"69548",100,0
"69549",100,0
"69550",95,0
"69551",90,0
"69552",94,0
"69553",97,0
"69554",89,0
"69555",100,0
"69556",98,0
"69557",97,0
"69558",84,1
"69559",100,0
"69560",94,0
"69561",100,0
"69562",86,0
"69563",100,0
"69564",94,1
"69565",90,0
"69566",100,0
"69567",100,0
"69568",91,0
"69569",100,0
"69570",92,0
"69571",89,0
"69572",99,0
"69573",93,1
"69574",90,1
"69575",100,0
"69576",94,0
"69577",99,0
"69578",100,0
"69579",96,0
"69580",100,0
"69581",97,1
"69582",100,0
"69583",96,0
"69584",97,1
"69585",97,0
"69586",98,1
"69587",98,1
"69588",100,0
"69589",96,0
"69590",93,0
"69591",100,0
"69592",95,0
"69593",96,1
"69594",88,1
"69595",99,0
"69596",89,0
"69597",99,0
"69598",98,1
"69599",93,0
"69600",92,1
"69601",100,0
"69602",89,1
"69603",100,0
"69604",96,1
"69605",100,0
"69606",100,0
"69607",100,0
"69608",98,1
"69609",95,0
"69610",96,1
"69611",100,0
"69612",91,0
"69613",98,0
"69614",97,0
"69615",70,0
"69616",97,0
"69617",100,0
"69618",86,1
"69619",100,0
"69620",98,1
"69621",96,0
"69622",100,0
"69623",98,0
"69624",97,0
"69625",90,0
"69626",100,0
"69627",99,1
"69628",96,1
"69629",91,1
"69630",100,0
"69631",97,1
"69632",90,0
"69633",99,1
"69634",98,0
"69635",98,1
"69636",100,0
"69637",98,0
"69638",100,0
"69639",87,0
"69640",100,0
"69641",89,0
"69642",96,0
"69643",94,1
"69644",100,0
"69645",98,1
"69646",99,0
"69647",96,0
"69648",92,1
"69649",100,0
"69650",90,0
"69651",100,1
"69652",100,0
"69653",80,0
"69654",100,0
"69655",97,0
"69656",100,0
"69657",100,0
"69658",100,0
"69659",96,1
"69660",94,0
"69661",97,0
"69662",60,0
"69663",99,1
"69664",97,0
"69665",100,1
"69666",96,0
"69667",96,0
"69668",93,0
"69669",97,1
"69670",95,0
"69671",100,0
"69672",94,1
"69673",97,1
"69674",94,0
"69675",100,0
"69676",96,0
"69677",94,1
"69678",100,0
"69679",100,0
"69680",96,0
"69681",91,0
"69682",96,0
"69683",100,0
"69684",92,1
"69685",94,1
"69686",80,0
"69687",100,0
"69688",93,0
"69689",93,0
"69690",93,0
"69691",98,0
"69692",98,1
"69693",99,1
"69694",100,0
"69695",100,0
"69696",99,0
"69697",98,0
"69698",98,1
"69699",80,0
"69700",99,0
"69701",100,1
"69702",60,0
"69703",80,0
"69704",91,0
"69705",96,0
"69706",97,1
"69707",98,0
"69708",100,0
"69709",98,0
"69710",95,0
"69711",100,0
"69712",100,1
"69713",99,0
"69714",98,1
"69715",96,1
"69716",100,1
"69717",100,0
"69718",84,1
"69719",100,0
"69720",93,1
"69721",98,1
"69722",100,0
"69723",94,1
"69724",97,0
"69725",100,0
"69726",89,0
"69727",92,0
"69728",98,1
"69729",92,1
"69730",100,0
"69731",86,0
"69732",99,1
"69733",93,1
"69734",86,0
"69735",100,0
"69736",97,0
"69737",99,1
"69738",80,0
"69739",95,0
"69740",93,0
"69741",87,0
"69742",98,0
"69743",100,0
"69744",100,0
"69745",93,0
"69746",96,0
"69747",98,1
"69748",94,0
"69749",91,0
"69750",98,0
"69751",93,1
"69752",93,0
"69753",95,0
"69754",99,1
"69755",98,0
"69756",100,0
"69757",98,1
"69758",95,1
"69759",100,0
"69760",100,0
"69761",95,1
"69762",97,0
"69763",89,0
"69764",98,0
"69765",100,0
"69766",96,0
"69767",100,0
"69768",100,0
"69769",100,0
"69770",100,0
"69771",95,0
"69772",93,0
"69773",89,1
"69774",100,0
"69775",97,1
"69776",98,1
"69777",99,0
"69778",90,0
"69779",96,1
"69780",90,0
"69781",97,1
"69782",98,0
"69783",97,0
"69784",100,0
"69785",77,0
"69786",100,0
"69787",100,0
"69788",91,1
"69789",100,0
"69790",100,1
"69791",85,0
"69792",100,1
"69793",97,0
"69794",100,0
"69795",100,0
"69796",96,0
"69797",100,0
"69798",84,0
"69799",92,1
"69800",98,1
"69801",93,0
"69802",100,0
"69803",98,0
"69804",100,1
"69805",100,0
"69806",98,0
"69807",98,1
"69808",100,0
"69809",95,1
"69810",97,1
"69811",96,0
"69812",93,0
"69813",98,0
"69814",99,0
"69815",100,0
"69816",94,0
"69817",95,0
"69818",83,0
"69819",87,0
"69820",99,0
"69821",94,1
"69822",97,1
"69823",100,1
"69824",80,0
"69825",96,0
"69826",100,0
"69827",88,0
"69828",97,0
"69829",90,0
"69830",100,0
"69831",90,0
"69832",95,0
"69833",95,1
"69834",97,1
"69835",100,0
"69836",100,0
"69837",90,0
"69838",99,0
"69839",98,0
"69840",100,1
"69841",97,0
"69842",80,0
"69843",100,0
"69844",92,0
"69845",99,0
"69846",91,0
"69847",92,0
"69848",93,0
"69849",93,1
"69850",100,0
"69851",97,1
"69852",100,0
"69853",98,0
"69854",88,0
"69855",100,0
"69856",98,0
"69857",95,0
"69858",97,0
"69859",100,0
"69860",94,0
"69861",95,1
"69862",100,0
"69863",96,0
"69864",93,1
"69865",95,1
"69866",84,1
"69867",82,1
"69868",87,0
"69869",99,0
"69870",96,1
"69871",90,0
"69872",88,0
"69873",96,1
"69874",99,0
"69875",96,0
"69876",93,1
"69877",92,0
"69878",95,1
"69879",98,0
"69880",100,0
"69881",99,0
"69882",99,0
"69883",95,1
"69884",100,0
"69885",95,0
"69886",94,1
"69887",100,1
"69888",96,1
"69889",94,1
"69890",92,0
"69891",94,0
"69892",99,1
"69893",100,0
"69894",80,0
"69895",90,0
"69896",100,0
"69897",100,1
"69898",100,0
"69899",99,1
"69900",100,0
"69901",87,1
"69902",80,0
"69903",97,1
"69904",100,0
"69905",97,0
"69906",67,0
"69907",84,1
"69908",100,0
"69909",97,0
"69910",100,0
"69911",97,1
"69912",96,0
"69913",97,1
"69914",96,0
"69915",99,0
"69916",97,1
"69917",97,1
"69918",82,0
"69919",96,0
"69920",92,0
"69921",100,0
"69922",97,0
"69923",97,0
"69924",100,0
"69925",98,0
"69926",100,0
"69927",99,0
"69928",88,0
"69929",100,0
"69930",96,1
"69931",73,0
"69932",96,1
"69933",93,0
"69934",100,0
"69935",98,1
"69936",98,0
"69937",91,0
"69938",98,0
"69939",90,0
"69940",93,0
"69941",100,0
"69942",96,1
"69943",98,1
"69944",100,0
"69945",94,1
"69946",98,1
"69947",89,0
"69948",100,0
"69949",100,0
"69950",94,1
"69951",87,0
"69952",88,0
"69953",80,0
"69954",91,1
"69955",100,0
"69956",99,0
"69957",100,0
"69958",93,1
"69959",100,0
"69960",92,0
"69961",93,0
"69962",96,0
"69963",98,1
"69964",100,0
"69965",97,1
"69966",100,0
"69967",98,0
"69968",96,1
"69969",99,0
"69970",98,1
"69971",95,0
"69972",99,0
"69973",93,1
"69974",97,0
"69975",97,0
"69976",93,0
"69977",97,0
"69978",100,0
"69979",90,0
"69980",93,0
"69981",87,0
"69982",85,0
"69983",95,0
"69984",100,0
"69985",98,1
"69986",100,0
"69987",86,0
"69988",100,0
"69989",99,0
"69990",93,0
"69991",100,0
"69992",92,1
"69993",90,0
"69994",99,1
"69995",97,0
"69996",100,0
"69997",99,1
"69998",100,0
"69999",100,0
"70000",100,0
"70001",98,1
"70002",95,0
"70003",80,0
"70004",98,0
"70005",100,0
"70006",72,0
"70007",95,0
"70008",96,0
"70009",100,0
"70010",100,0
"70011",98,0
"70012",100,0
"70013",93,1
"70014",70,0
"70015",90,0
"70016",100,0
"70017",93,0
"70018",100,0
"70019",97,0
"70020",100,0
"70021",80,0
"70022",96,1
"70023",99,0
"70024",98,0
"70025",91,1
"70026",96,1
"70027",98,1
"70028",100,0
"70029",99,0
"70030",90,0
"70031",98,1
"70032",99,0
"70033",100,1
"70034",97,0
"70035",80,0
"70036",100,0
"70037",83,1
"70038",95,0
"70039",100,0
"70040",80,0
"70041",96,0
"70042",99,1
"70043",95,1
"70044",96,0
"70045",100,0
"70046",95,0
"70047",65,0
"70048",99,0
"70049",96,0
"70050",95,1
"70051",93,0
"70052",100,0
"70053",78,0
"70054",98,0
"70055",96,1
"70056",96,0
"70057",95,0
"70058",97,1
"70059",98,0
"70060",100,0
"70061",100,0
"70062",99,0
"70063",100,0
"70064",73,0
"70065",100,0
"70066",97,0
"70067",99,1
"70068",95,0
"70069",100,0
"70070",100,0
"70071",93,1
"70072",89,1
"70073",100,0
"70074",88,0
"70075",90,0
"70076",100,0
"70077",99,0
"70078",88,0
"70079",100,0
"70080",100,1
"70081",94,0
"70082",91,1
"70083",90,0
"70084",93,0
"70085",99,0
"70086",100,0
"70087",100,0
"70088",94,0
"70089",92,0
"70090",95,1
"70091",88,0
"70092",93,1
"70093",95,0
"70094",100,1
"70095",98,1
"70096",100,0
"70097",96,0
"70098",100,0
"70099",91,0
"70100",93,0
"70101",95,0
"70102",91,1
"70103",98,1
"70104",96,1
"70105",100,0
"70106",97,1
"70107",93,0
"70108",97,0
"70109",95,0
"70110",99,0
"70111",94,0
"70112",100,0
"70113",90,0
"70114",98,0
"70115",98,0
"70116",95,0
"70117",93,0
"70118",100,0
"70119",100,0
"70120",100,0
"70121",97,1
"70122",89,1
"70123",99,1
"70124",100,0
"70125",95,0
"70126",98,1
"70127",93,0
"70128",100,0
"70129",95,1
"70130",77,0
"70131",91,0
"70132",100,0
"70133",100,0
"70134",93,0
"70135",100,0
"70136",91,0
"70137",78,0
"70138",91,0
"70139",100,0
"70140",91,1
"70141",40,0
"70142",95,1
"70143",100,0
"70144",96,0
"70145",98,0
"70146",91,1
"70147",100,0
"70148",100,0
"70149",99,0
"70150",97,1
"70151",96,0
"70152",96,0
"70153",97,0
"70154",94,1
"70155",97,0
"70156",90,0
"70157",94,0
"70158",99,1
"70159",75,0
"70160",94,1
"70161",96,1
"70162",98,1
"70163",87,0
"70164",97,0
"70165",87,1
"70166",99,0
"70167",93,1
"70168",94,0
"70169",96,0
"70170",92,0
"70171",94,0
"70172",98,1
"70173",93,0
"70174",100,0
"70175",96,0
"70176",94,0
"70177",100,1
"70178",98,1
"70179",95,0
"70180",100,0
"70181",100,0
"70182",100,0
"70183",100,0
"70184",98,1
"70185",83,0
"70186",100,0
"70187",97,0
"70188",97,1
"70189",100,0
"70190",100,1
"70191",90,0
"70192",99,1
"70193",93,0
"70194",97,0
"70195",100,0
"70196",99,0
"70197",94,1
"70198",95,1
"70199",92,0
"70200",96,0
"70201",93,0
"70202",84,0
"70203",100,0
"70204",97,0
"70205",80,0
"70206",99,0
"70207",100,0
"70208",95,0
"70209",100,1
"70210",95,0
"70211",91,0
"70212",100,0
"70213",100,0
"70214",99,1
"70215",96,1
"70216",97,1
"70217",92,0
"70218",99,0
"70219",96,1
"70220",94,0
"70221",95,0
"70222",100,1
"70223",90,0
"70224",94,0
"70225",93,1
"70226",94,0
"70227",100,0
"70228",100,0
"70229",100,0
"70230",100,0
"70231",99,0
"70232",80,0
"70233",93,0
"70234",98,1
"70235",100,0
"70236",100,0
"70237",97,0
"70238",82,1
"70239",100,1
"70240",100,0
"70241",96,1
"70242",100,0
"70243",100,0
"70244",87,0
"70245",96,0
"70246",84,0
"70247",88,0
"70248",100,0
"70249",88,0
"70250",97,0
"70251",100,0
"70252",97,1
"70253",60,0
"70254",100,0
"70255",100,0
"70256",93,1
"70257",98,1
"70258",100,0
"70259",80,0
"70260",94,0
"70261",85,1
"70262",93,0
"70263",98,1
"70264",95,0
"70265",100,0
"70266",98,1
"70267",93,0
"70268",100,0
"70269",98,0
"70270",100,0
"70271",100,0
"70272",98,0
"70273",90,0
"70274",85,0
"70275",100,0
"70276",85,0
"70277",100,0
"70278",87,0
"70279",96,0
"70280",95,1
"70281",99,1
"70282",94,0
"70283",40,0
"70284",91,0
"70285",98,0
"70286",97,0
"70287",98,1
"70288",90,0
"70289",99,1
"70290",97,0
"70291",98,1
"70292",100,0
"70293",98,1
"70294",90,0
"70295",90,0
"70296",80,0
"70297",96,0
"70298",100,0
"70299",90,0
"70300",96,1
"70301",90,0
"70302",100,0
"70303",96,1
"70304",91,1
"70305",100,0
"70306",98,0
"70307",95,0
"70308",94,0
"70309",100,0
"70310",98,0
"70311",98,1
"70312",94,1
"70313",96,0
"70314",97,0
"70315",95,0
"70316",100,0
"70317",90,0
"70318",87,0
"70319",100,0
"70320",85,1
"70321",90,0
"70322",80,0
"70323",94,0
"70324",98,0
"70325",94,1
"70326",92,0
"70327",99,0
"70328",100,0
"70329",100,0
"70330",95,0
"70331",100,0
"70332",92,0
"70333",95,0
"70334",95,0
"70335",77,1
"70336",100,0
"70337",100,0
"70338",90,0
"70339",100,0
"70340",83,0
"70341",100,0
"70342",100,0
"70343",98,1
"70344",98,0
"70345",98,0
"70346",69,1
"70347",96,0
"70348",100,0
"70349",100,0
"70350",53,0
"70351",87,1
"70352",94,0
"70353",100,0
"70354",94,0
"70355",97,0
"70356",96,0
"70357",100,1
"70358",95,1
"70359",88,0
"70360",95,0
"70361",97,0
"70362",95,0
"70363",90,1
"70364",100,0
"70365",94,0
"70366",93,0
"70367",93,0
"70368",93,0
"70369",90,0
"70370",95,1
"70371",96,0
"70372",93,0
"70373",96,0
"70374",100,0
"70375",99,0
"70376",100,0
"70377",100,0
"70378",90,0
"70379",99,0
"70380",100,0
"70381",96,0
"70382",100,0
"70383",98,1
"70384",90,0
"70385",90,1
"70386",93,1
"70387",93,0
"70388",100,0
"70389",100,0
"70390",98,0
"70391",96,0
"70392",87,1
"70393",97,1
"70394",100,0
"70395",92,0
"70396",91,1
"70397",97,0
"70398",100,0
"70399",100,0
"70400",97,0
"70401",98,1
"70402",100,0
"70403",89,1
"70404",94,0
"70405",90,0
"70406",98,0
"70407",100,0
"70408",96,1
"70409",98,0
"70410",96,0
"70411",100,0
"70412",100,1
"70413",100,1
"70414",97,1
"70415",95,0
"70416",100,0
"70417",89,1
"70418",100,0
"70419",97,0
"70420",80,0
"70421",86,0
"70422",100,1
"70423",80,0
"70424",40,0
"70425",86,0
"70426",100,0
"70427",99,1
"70428",94,0
"70429",98,0
"70430",98,1
"70431",100,0
"70432",93,0
"70433",96,0
"70434",97,0
"70435",98,1
"70436",95,1
"70437",99,0
"70438",100,0
"70439",100,0
"70440",93,0
"70441",72,1
"70442",97,0
"70443",100,0
"70444",100,0
"70445",98,1
"70446",60,0
"70447",100,0
"70448",92,1
"70449",93,1
"70450",95,0
"70451",99,0
"70452",88,0
"70453",94,1
"70454",100,0
"70455",93,0
"70456",74,0
"70457",75,0
"70458",100,0
"70459",94,0
"70460",99,1
"70461",100,0
"70462",98,1
"70463",83,0
"70464",98,1
"70465",98,1
"70466",100,0
"70467",87,1
"70468",94,0
"70469",93,0
"70470",80,0
"70471",100,0
"70472",100,1
"70473",100,0
"70474",80,0
"70475",100,0
"70476",98,1
"70477",95,1
"70478",90,1
"70479",80,0
"70480",93,1
"70481",93,1
"70482",92,0
"70483",100,0
"70484",90,1
"70485",94,1
"70486",93,0
"70487",94,1
"70488",94,0
"70489",100,0
"70490",93,0
"70491",96,0
"70492",97,0
"70493",95,1
"70494",95,0
"70495",98,0
"70496",86,0
"70497",100,1
"70498",100,1
"70499",84,1
"70500",97,1
"70501",95,0
"70502",96,0
"70503",100,0
"70504",98,1
"70505",83,1
"70506",99,0
"70507",96,0
"70508",100,1
"70509",100,0
"70510",90,0
"70511",93,0
"70512",98,0
"70513",98,0
"70514",90,0
"70515",99,0
"70516",100,0
"70517",100,0
"70518",100,0
"70519",98,1
"70520",95,0
"70521",97,0
"70522",100,0
"70523",96,0
"70524",96,0
"70525",100,0
"70526",89,0
"70527",96,1
"70528",100,1
"70529",100,0
"70530",100,0
"70531",97,0
"70532",97,1
"70533",100,0
"70534",93,0
"70535",77,1
"70536",96,1
"70537",97,0
"70538",86,1
"70539",100,0
"70540",99,1
"70541",100,0
"70542",80,0
"70543",91,1
"70544",87,0
"70545",89,1
"70546",100,0
"70547",100,0
"70548",100,0
"70549",96,1
"70550",97,1
"70551",93,1
"70552",80,0
"70553",90,1
"70554",97,0
"70555",53,0
"70556",90,0
"70557",91,1
"70558",98,1
"70559",100,1
"70560",100,0
"70561",98,0
"70562",99,0
"70563",100,0
"70564",100,0
"70565",60,0
"70566",100,0
"70567",100,0
"70568",97,0
"70569",100,0
"70570",87,0
"70571",99,1
"70572",96,0
"70573",90,1
"70574",89,0
"70575",98,0
"70576",95,1
"70577",99,0
"70578",96,0
"70579",100,0
"70580",100,1
"70581",100,0
"70582",100,0
"70583",100,0
"70584",78,0
"70585",100,0
"70586",90,0
"70587",85,0
"70588",97,0
"70589",100,0
"70590",97,0
"70591",92,0
"70592",98,0
"70593",92,0
"70594",98,0
"70595",97,0
"70596",96,0
"70597",100,1
"70598",98,0
"70599",86,1
"70600",92,0
"70601",93,0
"70602",94,0
"70603",80,0
"70604",100,0
"70605",98,0
"70606",95,1
"70607",96,0
"70608",96,0
"70609",97,0
"70610",95,0
"70611",88,0
"70612",96,0
"70613",100,1
"70614",100,0
"70615",90,0
"70616",94,1
"70617",98,0
"70618",77,1
"70619",80,0
"70620",92,0
"70621",90,0
"70622",97,0
"70623",99,1
"70624",100,0
"70625",93,1
"70626",70,0
"70627",100,0
"70628",93,0
"70629",98,0
"70630",96,1
"70631",97,0
"70632",100,0
"70633",90,0
"70634",85,0
"70635",96,0
"70636",100,0
"70637",90,1
"70638",98,1
"70639",97,1
"70640",84,0
"70641",68,0
"70642",86,0
"70643",100,1
"70644",100,0
"70645",100,0
"70646",96,0
"70647",100,0
"70648",92,0
"70649",96,0
"70650",83,1
"70651",98,1
"70652",92,1
"70653",98,0
"70654",88,0
"70655",95,0
"70656",84,1
"70657",97,0
"70658",93,0
"70659",92,0
"70660",96,0
"70661",100,0
"70662",93,0
"70663",100,1
"70664",94,0
"70665",98,0
"70666",95,1
"70667",92,0
"70668",89,0
"70669",100,0
"70670",90,0
"70671",60,0
"70672",84,0
"70673",99,1
"70674",100,0
"70675",97,0
"70676",95,0
"70677",89,0
"70678",95,1
"70679",95,1
"70680",98,0
"70681",93,0
"70682",88,0
"70683",92,1
"70684",100,0
"70685",90,1
"70686",95,0
"70687",90,0
"70688",94,0
"70689",94,1
"70690",84,0
"70691",93,0
"70692",100,1
"70693",98,0
"70694",99,1
"70695",85,0
"70696",98,0
"70697",100,0
"70698",98,1
"70699",93,0
"70700",70,0
"70701",97,1
"70702",97,1
"70703",100,0
"70704",87,0
"70705",97,0
"70706",98,1
"70707",100,0
"70708",98,0
"70709",100,0
"70710",100,0
"70711",100,1
"70712",100,0
"70713",94,1
"70714",100,0
"70715",100,0
"70716",99,0
"70717",98,1
"70718",100,0
"70719",100,0
"70720",100,0
"70721",97,0
"70722",98,1
"70723",93,0
"70724",100,0
"70725",93,1
"70726",100,0
"70727",70,0
"70728",84,0
"70729",93,0
"70730",100,0
"70731",98,0
"70732",80,0
"70733",92,1
"70734",100,0
"70735",100,0
"70736",92,1
"70737",98,1
"70738",90,0
"70739",100,0
"70740",100,0
"70741",100,0
"70742",96,0
"70743",86,0
"70744",100,0
"70745",100,0
"70746",100,1
"70747",91,1
"70748",99,0
"70749",98,0
"70750",95,0
"70751",97,1
"70752",100,1
"70753",100,0
"70754",97,1
"70755",93,1
"70756",100,0
"70757",98,0
"70758",93,0
"70759",90,0
"70760",100,0
"70761",91,0
"70762",100,0
"70763",95,0
"70764",97,0
"70765",98,1
"70766",94,0
"70767",97,0
"70768",97,1
"70769",94,0
"70770",98,1
"70771",93,0
"70772",87,0
"70773",100,0
"70774",92,1
"70775",50,0
"70776",100,0
"70777",96,1
"70778",98,1
"70779",80,0
"70780",95,0
"70781",100,0
"70782",90,0
"70783",100,0
"70784",98,0
"70785",100,0
"70786",95,0
"70787",80,0
"70788",88,1
"70789",95,1
"70790",94,0
"70791",93,0
"70792",97,1
"70793",93,0
"70794",100,1
"70795",96,0
"70796",95,0
"70797",89,1
"70798",100,0
"70799",100,0
"70800",96,0
"70801",95,0
"70802",100,0
"70803",83,0
"70804",100,0
"70805",95,0
"70806",93,1
"70807",100,0
"70808",98,1
"70809",100,0
"70810",95,1
"70811",100,0
"70812",100,0
"70813",80,0
"70814",99,0
"70815",100,0
"70816",79,1
"70817",100,1
"70818",100,0
"70819",100,0
"70820",98,0
"70821",100,0
"70822",99,0
"70823",99,0
"70824",95,1
"70825",98,1
"70826",80,0
"70827",100,0
"70828",100,0
"70829",100,0
"70830",100,0
"70831",92,1
"70832",97,0
"70833",96,1
"70834",95,1
"70835",100,0
"70836",90,0
"70837",96,0
"70838",80,0
"70839",96,1
"70840",93,0
"70841",96,1
"70842",90,0
"70843",93,0
"70844",75,0
"70845",100,0
"70846",53,0
"70847",98,1
"70848",100,0
"70849",100,0
"70850",97,1
"70851",97,0
"70852",97,1
"70853",100,0
"70854",73,0
"70855",95,1
"70856",93,1
"70857",94,0
"70858",100,0
"70859",93,1
"70860",89,1
"70861",97,0
"70862",92,0
"70863",100,0
"70864",88,0
"70865",95,0
"70866",100,0
"70867",100,0
"70868",40,0
"70869",81,0
"70870",100,0
"70871",96,1
"70872",100,0
"70873",96,0
"70874",91,0
"70875",95,0
"70876",93,0
"70877",100,1
"70878",80,0
"70879",100,1
"70880",98,1
"70881",92,1
"70882",98,0
"70883",100,0
"70884",96,0
"70885",100,0
"70886",100,1
"70887",98,1
"70888",99,0
"70889",93,0
"70890",99,0
"70891",90,0
"70892",100,0
"70893",96,0
"70894",100,0
"70895",92,0
"70896",100,0
"70897",82,0
"70898",98,1
"70899",100,0
"70900",98,0
"70901",99,1
"70902",98,0
"70903",100,1
"70904",87,0
"70905",100,0
"70906",93,1
"70907",100,1
"70908",99,0
"70909",100,0
"70910",97,0
"70911",89,0
"70912",98,0
"70913",20,0
"70914",96,1
"70915",95,0
"70916",100,1
"70917",97,0
"70918",88,0
"70919",96,0
"70920",83,0
"70921",87,1
"70922",86,1
"70923",96,0
"70924",100,0
"70925",99,1
"70926",97,0
"70927",97,1
"70928",100,0
"70929",89,0
"70930",95,0
"70931",95,1
"70932",100,0
"70933",97,0
"70934",100,0
"70935",100,0
"70936",99,1
"70937",90,1
"70938",96,1
"70939",92,0
"70940",97,1
"70941",100,0
"70942",90,0
"70943",100,0
"70944",100,0
"70945",95,0
"70946",99,0
"70947",95,0
"70948",100,0
"70949",100,0
"70950",96,0
"70951",100,0
"70952",87,0
"70953",100,0
"70954",96,1
"70955",100,0
"70956",90,0
"70957",100,0
"70958",100,0
"70959",100,0
"70960",99,1
"70961",100,0
"70962",95,0
"70963",100,0
"70964",95,1
"70965",100,0
"70966",98,1
"70967",95,0
"70968",100,0
"70969",95,1
"70970",100,0
"70971",96,0
"70972",100,0
"70973",93,0
"70974",92,0
"70975",100,0
"70976",100,0
"70977",98,0
"70978",100,1
"70979",99,0
"70980",80,0
"70981",95,0
"70982",100,0
"70983",100,0
"70984",96,0
"70985",96,0
"70986",97,1
"70987",92,0
"70988",100,0
"70989",88,1
"70990",91,1
"70991",93,0
"70992",93,0
"70993",78,0
"70994",98,0
"70995",94,0
"70996",80,0
"70997",91,0
"70998",98,0
"70999",80,0
"71000",100,0
"71001",95,0
"71002",92,0
"71003",100,0
"71004",98,0
"71005",97,0
"71006",98,0
"71007",100,0
"71008",96,0
"71009",98,0
"71010",98,1
"71011",100,0
"71012",100,0
"71013",100,0
"71014",92,1
"71015",100,0
"71016",98,0
"71017",100,0
"71018",97,1
"71019",100,0
"71020",93,1
"71021",97,1
"71022",87,1
"71023",94,0
"71024",92,0
"71025",97,0
"71026",96,0
"71027",100,0
"71028",97,0
"71029",98,0
"71030",91,0
"71031",100,0
"71032",99,0
"71033",96,0
"71034",100,0
"71035",87,0
"71036",95,0
"71037",97,0
"71038",99,0
"71039",94,1
"71040",100,0
"71041",91,0
"71042",80,0
"71043",89,1
"71044",88,0
"71045",100,0
"71046",97,0
"71047",100,0
"71048",100,0
"71049",67,0
"71050",90,1
"71051",96,0
"71052",60,0
"71053",84,0
"71054",100,0
"71055",86,0
"71056",91,1
"71057",93,0
"71058",96,1
"71059",80,0
"71060",93,0
"71061",95,0
"71062",100,0
"71063",99,0
"71064",98,1
"71065",93,1
"71066",90,1
"71067",100,1
"71068",99,0
"71069",93,0
"71070",89,0
"71071",90,0
"71072",94,0
"71073",98,1
"71074",100,0
"71075",97,0
"71076",97,1
"71077",83,1
"71078",89,1
"71079",60,0
"71080",80,0
"71081",100,0
"71082",98,1
"71083",87,0
"71084",80,0
"71085",96,0
"71086",98,1
"71087",80,0
"71088",93,0
"71089",96,1
"71090",100,0
"71091",95,0
"71092",100,0
"71093",88,0
"71094",100,1
"71095",95,0
"71096",98,1
"71097",99,0
"71098",100,0
"71099",87,1
"71100",87,0
"71101",94,0
"71102",91,0
"71103",90,0
"71104",93,0
"71105",99,1
"71106",92,1
"71107",93,0
"71108",100,0
"71109",99,1
"71110",95,0
"71111",96,0
"71112",96,1
"71113",96,0
"71114",100,0
"71115",92,1
"71116",94,1
"71117",96,0
"71118",97,0
"71119",100,0
"71120",80,0
"71121",100,0
"71122",100,0
"71123",96,1
"71124",98,0
"71125",99,0
"71126",100,0
"71127",100,0
"71128",100,0
"71129",98,1
"71130",92,0
"71131",100,0
"71132",90,0
"71133",100,1
"71134",100,0
"71135",80,0
"71136",93,0
"71137",90,0
"71138",98,0
"71139",97,1
"71140",97,0
"71141",90,0
"71142",97,0
"71143",97,1
"71144",95,1
"71145",60,0
"71146",100,0
"71147",100,0
"71148",98,0
"71149",99,1
"71150",90,0
"71151",99,0
"71152",98,1
"71153",100,0
"71154",95,0
"71155",90,1
"71156",97,0
"71157",98,0
"71158",90,0
"71159",100,1
"71160",100,0
"71161",100,0
"71162",100,0
"71163",100,0
"71164",100,0
"71165",99,1
"71166",98,0
"71167",90,0
"71168",100,0
"71169",90,0
"71170",100,0
"71171",100,0
"71172",100,1
"71173",100,0
"71174",94,0
"71175",100,0
"71176",97,1
"71177",100,0
"71178",100,0
"71179",98,1
"71180",91,0
"71181",97,1
"71182",95,0
"71183",98,0
"71184",100,0
"71185",100,0
"71186",98,0
"71187",80,0
"71188",98,0
"71189",94,1
"71190",97,0
"71191",100,0
"71192",100,0
"71193",100,0
"71194",100,0
"71195",80,0
"71196",100,1
"71197",96,0
"71198",93,0
"71199",96,1
"71200",95,1
"71201",92,0
"71202",99,0
"71203",96,0
"71204",92,0
"71205",95,1
"71206",94,0
"71207",100,0
"71208",95,0
"71209",96,0
"71210",93,0
"71211",87,0
"71212",97,0
"71213",93,0
"71214",95,0
"71215",97,0
"71216",100,0
"71217",91,0
"71218",96,1
"71219",97,0
"71220",100,0
"71221",92,0
"71222",100,0
"71223",95,1
"71224",100,0
"71225",96,0
"71226",99,1
